,dataset_name,feature_name,tree_id,nodes,edges,diameter,weak_components,strong_components,node_connectivity,mean_hub_score,mean_auth_score,median_degree,mean_degree,depth,num_of_branches,branching_ratio
75,adult,capital-loss,75,36,76,6,1,4,-1,0.027777777777777776,0.027777777777777776,5.5,6.1,23,156,0.14743589743589744
76,adult,capital-loss,76,46,77,6,1,13,-1,0.021739130434782615,0.021739130434782615,5.0,5.555555555555555,27,160,0.16875
77,adult,capital-loss,77,45,84,7,1,12,-1,0.022222222222222223,0.022222222222222223,5.5,6.1,28,172,0.16279069767441862
78,adult,capital-loss,78,43,73,10,1,19,-1,0.023255813953488372,0.02325581395348838,5.0,5.888888888888889,23,152,0.1513157894736842
79,adult,capital-loss,79,51,98,6,1,6,-1,0.0196078431372549,0.019607843137254905,5.5,5.5,32,200,0.16
80,adult,capital-loss,80,45,86,5,1,8,-1,0.022222222222222227,0.022222222222222223,6.0,6.636363636363637,17,182,0.09340659340659341
81,adult,capital-loss,81,50,96,6,1,5,-1,0.02,0.020000000000000004,5.5,6.0,28,198,0.1414141414141414
82,adult,capital-loss,82,41,80,6,1,6,-1,0.024390243902439025,0.024390243902439025,7.0,6.7272727272727275,19,166,0.1144578313253012
83,adult,capital-loss,83,42,67,8,1,20,-1,0.023809523809523815,0.0238095238095238,4.5,5.125,26,138,0.18840579710144928
84,adult,capital-loss,84,43,98,8,1,6,-1,0.02325581395348838,0.023255813953488372,7.0,7.076923076923077,22,198,0.1111111111111111
85,adult,capital-loss,85,44,78,6,1,7,-1,0.022727272727272728,0.022727272727272728,6.0,5.888888888888889,29,164,0.17682926829268292
86,adult,capital-loss,86,40,86,5,1,2,-1,0.025,0.025,6.5,7.3,22,176,0.125
87,adult,capital-loss,87,45,81,5,1,8,-1,0.02222222222222222,0.022222222222222223,6.0,6.545454545454546,21,172,0.12209302325581395
88,adult,capital-loss,88,49,102,6,1,5,-1,0.020408163265306117,0.02040816326530612,5.5,6.2,23,212,0.10849056603773585
89,adult,capital-loss,89,47,93,5,1,3,-1,0.021276595744680857,0.021276595744680857,5.5,6.5,21,194,0.10824742268041238
90,adult,capital-loss,90,42,80,5,1,6,-1,0.023809523809523808,0.023809523809523805,5.5,6.6,23,170,0.13529411764705881
91,adult,capital-loss,91,42,84,6,1,6,-1,0.023809523809523808,0.023809523809523808,5.5,6.1,18,170,0.10588235294117647
92,adult,capital-loss,92,37,75,5,1,5,-1,0.027027027027027032,0.02702702702702703,5.5,6.9,19,156,0.12179487179487179
93,adult,capital-loss,93,39,83,6,1,9,-1,0.02564102564102564,0.025641025641025637,5.5,6.2,24,170,0.1411764705882353
94,adult,capital-loss,94,40,81,5,1,5,-1,0.025,0.025,6.0,6.545454545454546,19,172,0.11046511627906977
95,adult,capital-loss,95,46,94,5,1,5,-1,0.021739130434782605,0.021739130434782605,5.0,7.25,18,196,0.09183673469387756
96,adult,capital-loss,96,48,89,5,1,5,-1,0.020833333333333332,0.020833333333333332,5.5,7.1,28,188,0.14893617021276595
97,adult,capital-loss,97,45,91,7,1,5,-1,0.022222222222222227,0.022222222222222223,7.0,7.8,25,190,0.13157894736842105
98,adult,capital-loss,98,35,62,7,1,2,-1,0.02857142857142857,0.028571428571428577,5.0,5.142857142857143,21,130,0.16153846153846155
99,adult,capital-loss,99,40,63,6,1,10,-1,0.025,0.025,4.5,5.25,26,130,0.2
,dataset_name,feature_name,tree_id,nodes,edges,diameter,weak_components,strong_components,node_connectivity,mean_hub_score,mean_auth_score,median_degree,mean_degree,depth,num_of_branches,branching_ratio
0,adult,hours-per-week,0,45,82,6,1,1,-1,0.022222222222222223,0.022222222222222223,5.5,5.5,26,168,0.15476190476190477
1,adult,hours-per-week,1,49,84,7,1,12,-1,0.02040816326530612,0.020408163265306128,4.5,5.75,26,178,0.14606741573033707
2,adult,hours-per-week,2,41,74,8,1,7,-1,0.024390243902439025,0.024390243902439025,5.5,5.8,21,152,0.13815789473684212
3,adult,hours-per-week,3,47,81,7,1,6,-1,0.021276595744680857,0.021276595744680857,5.0,5.0,19,164,0.11585365853658537
4,adult,hours-per-week,4,46,93,7,1,6,-1,0.021739130434782608,0.021739130434782615,5.5,7.0,17,194,0.08762886597938144
5,adult,hours-per-week,5,47,90,6,1,7,-1,0.02127659574468085,0.021276595744680847,5.0,6.444444444444445,20,184,0.10869565217391304
6,adult,hours-per-week,6,45,97,6,1,2,-1,0.022222222222222216,0.02222222222222222,6.0,6.2727272727272725,25,200,0.125
7,adult,hours-per-week,7,44,80,6,1,9,-1,0.022727272727272728,0.02272727272727273,5.0,5.777777777777778,22,166,0.13253012048192772
8,adult,hours-per-week,8,45,94,6,1,8,-1,0.022222222222222223,0.022222222222222223,5.5,6.8,22,196,0.11224489795918367
9,adult,hours-per-week,9,45,80,6,1,6,-1,0.022222222222222223,0.022222222222222223,4.5,5.0,22,166,0.13253012048192772
10,adult,hours-per-week,10,48,86,6,1,6,-1,0.020833333333333332,0.020833333333333332,4.5,6.0,22,182,0.12087912087912088
11,adult,hours-per-week,11,48,81,8,1,5,-1,0.020833333333333332,0.020833333333333332,5.0,6.111111111111111,29,178,0.16292134831460675
12,adult,hours-per-week,12,48,85,6,1,14,-1,0.020833333333333332,0.020833333333333332,5.0,5.666666666666667,22,174,0.12643678160919541
13,adult,hours-per-week,13,45,92,5,1,7,-1,0.022222222222222227,0.022222222222222223,6.0,6.181818181818182,22,188,0.11702127659574468
14,adult,hours-per-week,14,46,74,8,1,5,-1,0.021739130434782615,0.021739130434782605,4.5,4.625,27,154,0.17532467532467533
15,adult,hours-per-week,15,38,71,6,1,6,-1,0.02631578947368421,0.026315789473684206,4.5,4.5,22,150,0.14666666666666667
16,adult,hours-per-week,16,39,73,7,1,5,-1,0.025641025641025637,0.02564102564102564,5.0,5.555555555555555,20,150,0.13333333333333333
17,adult,hours-per-week,17,40,76,5,1,5,-1,0.025,0.025,6.0,7.2727272727272725,22,162,0.13580246913580246
18,adult,hours-per-week,18,44,81,6,1,7,-1,0.022727272727272724,0.022727272727272728,5.5,5.5,18,168,0.10714285714285714
19,adult,hours-per-week,19,39,72,6,1,7,-1,0.02564102564102564,0.02564102564102564,5.5,5.8,24,148,0.16216216216216217
20,adult,hours-per-week,20,39,76,8,1,7,-1,0.025641025641025647,0.025641025641025637,5.0,6.888888888888889,20,162,0.12345679012345678
21,adult,hours-per-week,21,45,88,6,1,12,-1,0.022222222222222223,0.02222222222222222,5.5,6.8,25,178,0.1404494382022472
22,adult,hours-per-week,22,42,78,6,1,4,-1,0.023809523809523808,0.023809523809523808,5.0,5.222222222222222,25,162,0.15432098765432098
23,adult,hours-per-week,23,42,80,7,1,6,-1,0.023809523809523815,0.023809523809523808,5.5,7.3,26,166,0.1566265060240964
24,adult,hours-per-week,24,43,90,6,1,6,-1,0.02325581395348837,0.02325581395348838,5.5,6.4,17,186,0.0913978494623656
25,adult,hours-per-week,25,45,91,6,1,5,-1,0.022222222222222216,0.022222222222222223,5.0,5.222222222222222,22,190,0.11578947368421053
26,adult,hours-per-week,26,48,92,5,1,8,-1,0.020833333333333332,0.02083333333333334,6.0,7.909090909090909,26,190,0.1368421052631579
27,adult,hours-per-week,27,45,87,7,1,7,-1,0.022222222222222223,0.022222222222222223,6.0,7.454545454545454,18,182,0.0989010989010989
28,adult,hours-per-week,28,37,82,4,1,8,-1,0.027027027027027032,0.02702702702702703,6.0,7.363636363636363,21,170,0.12352941176470589
29,adult,hours-per-week,29,47,86,7,1,8,-1,0.021276595744680857,0.021276595744680857,5.0,6.444444444444445,31,178,0.17415730337078653
30,adult,hours-per-week,30,37,63,7,1,11,-1,0.027027027027027018,0.02702702702702702,5.0,5.333333333333333,25,134,0.1865671641791045
31,adult,hours-per-week,31,37,77,5,1,12,-1,0.02702702702702703,0.027027027027027025,5.5,5.6,16,156,0.10256410256410256
32,adult,hours-per-week,32,50,90,6,1,11,-1,0.020000000000000004,0.019999999999999997,5.5,6.0,22,188,0.11702127659574468
33,adult,hours-per-week,33,44,84,8,1,9,-1,0.022727272727272728,0.022727272727272728,6.0,6.7272727272727275,25,176,0.14204545454545456
34,adult,hours-per-week,34,41,86,5,1,2,-1,0.024390243902439022,0.02439024390243903,6.0,6.636363636363637,28,174,0.16091954022988506
35,adult,hours-per-week,35,44,86,6,1,3,-1,0.022727272727272724,0.022727272727272724,5.5,5.8,23,180,0.12777777777777777
36,adult,hours-per-week,36,45,82,6,1,9,-1,0.022222222222222227,0.022222222222222216,4.5,5.375,22,170,0.12941176470588237
37,adult,hours-per-week,37,46,77,6,1,10,-1,0.021739130434782605,0.021739130434782608,4.5,6.625,22,164,0.13414634146341464
38,adult,hours-per-week,38,45,76,7,1,5,-1,0.02222222222222222,0.022222222222222223,4.5,4.875,27,156,0.17307692307692307
39,adult,hours-per-week,39,45,83,7,1,9,-1,0.022222222222222223,0.022222222222222223,4.5,5.5,21,174,0.1206896551724138
40,adult,hours-per-week,40,44,84,5,1,2,-1,0.022727272727272728,0.022727272727272728,5.5,6.9,28,174,0.16091954022988506
41,adult,hours-per-week,41,40,88,5,1,8,-1,0.025000000000000005,0.025,5.5,6.4,26,182,0.14285714285714285
42,adult,hours-per-week,42,49,98,6,1,6,-1,0.02040816326530612,0.020408163265306128,5.5,6.0,23,202,0.11386138613861387
43,adult,hours-per-week,43,42,85,5,1,5,-1,0.023809523809523808,0.023809523809523808,5.5,6.1,17,178,0.09550561797752809
44,adult,hours-per-week,44,44,85,5,1,7,-1,0.022727272727272728,0.022727272727272728,4.5,5.125,21,180,0.11666666666666667
45,adult,hours-per-week,45,42,81,6,1,3,-1,0.023809523809523815,0.023809523809523808,5.0,6.777777777777778,25,166,0.15060240963855423
46,adult,hours-per-week,46,43,80,6,1,7,-1,0.023255813953488372,0.023255813953488372,5.5,6.3,23,170,0.13529411764705881
47,adult,hours-per-week,47,48,91,7,1,11,-1,0.020833333333333332,0.020833333333333332,6.0,6.2727272727272725,17,194,0.08762886597938144
48,adult,hours-per-week,48,44,84,7,1,4,-1,0.02272727272727273,0.022727272727272728,6.0,6.454545454545454,21,178,0.11797752808988764
49,adult,hours-per-week,49,40,78,7,1,7,-1,0.025,0.025,6.0,6.444444444444445,19,164,0.11585365853658537
50,adult,hours-per-week,50,39,77,5,1,2,-1,0.025641025641025637,0.02564102564102564,5.5,6.5,21,162,0.12962962962962962
51,adult,hours-per-week,51,45,91,6,1,6,-1,0.022222222222222223,0.022222222222222227,5.5,6.5,25,196,0.12755102040816327
52,adult,hours-per-week,52,42,80,5,1,6,-1,0.023809523809523808,0.023809523809523808,5.0,5.333333333333333,23,164,0.1402439024390244
53,adult,hours-per-week,53,41,78,6,1,7,-1,0.024390243902439025,0.024390243902439025,5.0,5.222222222222222,22,162,0.13580246913580246
54,adult,hours-per-week,54,41,82,5,1,3,-1,0.024390243902439025,0.024390243902439025,5.0,5.777777777777778,17,168,0.10119047619047619
55,adult,hours-per-week,55,41,71,8,1,11,-1,0.024390243902439025,0.02439024390243902,5.5,6.3,19,150,0.12666666666666668
56,adult,hours-per-week,56,45,88,9,1,13,-1,0.022222222222222223,0.022222222222222227,5.0,7.0,17,182,0.09340659340659341
57,adult,hours-per-week,57,45,86,7,1,11,-1,0.022222222222222223,0.02222222222222222,6.5,7.0,20,180,0.1111111111111111
58,adult,hours-per-week,58,41,81,7,1,10,-1,0.024390243902439025,0.02439024390243902,5.5,6.2,24,168,0.14285714285714285
59,adult,hours-per-week,59,39,74,7,1,3,-1,0.02564102564102564,0.025641025641025647,5.0,6.222222222222222,26,154,0.16883116883116883
60,adult,hours-per-week,60,50,90,7,1,5,-1,0.020000000000000004,0.019999999999999997,6.5,7.1,24,184,0.13043478260869565
61,adult,hours-per-week,61,44,91,5,1,4,-1,0.02272727272727273,0.02272727272727272,6.0,6.636363636363637,25,190,0.13157894736842105
62,adult,hours-per-week,62,40,74,6,1,3,-1,0.024999999999999998,0.024999999999999998,5.0,6.444444444444445,28,160,0.175
63,adult,hours-per-week,63,49,93,7,1,8,-1,0.02040816326530612,0.02040816326530612,6.0,6.090909090909091,28,194,0.14432989690721648
64,adult,hours-per-week,64,37,74,6,1,13,-1,0.02702702702702703,0.02702702702702703,5.0,5.888888888888889,20,154,0.12987012987012986
65,adult,hours-per-week,65,41,83,5,1,5,-1,0.02439024390243903,0.02439024390243903,6.0,6.818181818181818,18,170,0.10588235294117647
66,adult,hours-per-week,66,46,79,6,1,5,-1,0.021739130434782608,0.021739130434782608,6.0,6.2,23,170,0.13529411764705881
67,adult,hours-per-week,67,37,70,6,1,5,-1,0.02702702702702703,0.027027027027027032,5.0,5.222222222222222,20,146,0.136986301369863
68,adult,hours-per-week,68,41,76,5,1,6,-1,0.024390243902439025,0.024390243902439025,6.0,7.0,22,160,0.1375
69,adult,hours-per-week,69,51,88,8,1,8,-1,0.0196078431372549,0.0196078431372549,5.0,5.666666666666667,24,180,0.13333333333333333
70,adult,hours-per-week,70,44,86,6,1,4,-1,0.022727272727272728,0.022727272727272728,5.0,6.555555555555555,20,176,0.11363636363636363
71,adult,hours-per-week,71,45,90,6,1,8,-1,0.022222222222222223,0.02222222222222222,6.0,6.636363636363637,27,182,0.14835164835164835
72,adult,hours-per-week,72,40,83,5,1,9,-1,0.025,0.025,5.5,7.1,23,172,0.13372093023255813
73,adult,hours-per-week,73,48,83,6,1,7,-1,0.020833333333333332,0.020833333333333332,5.5,6.2,24,174,0.13793103448275862
74,adult,hours-per-week,74,44,80,6,1,6,-1,0.022727272727272724,0.022727272727272724,5.5,6.2,23,166,0.13855421686746988
75,adult,hours-per-week,75,46,82,6,1,19,-1,0.021739130434782608,0.021739130434782615,5.0,5.555555555555555,23,172,0.13372093023255813
76,adult,hours-per-week,76,45,85,10,1,9,-1,0.02222222222222222,0.022222222222222227,6.0,6.2727272727272725,21,176,0.11931818181818182
77,adult,hours-per-week,77,45,86,6,1,10,-1,0.022222222222222227,0.022222222222222227,5.5,6.2,24,182,0.13186813186813187
78,adult,hours-per-week,78,40,77,5,1,8,-1,0.025,0.024999999999999994,6.0,6.454545454545454,29,160,0.18125
79,adult,hours-per-week,79,47,88,7,1,11,-1,0.02127659574468085,0.02127659574468085,6.0,6.545454545454546,25,182,0.13736263736263737
80,adult,hours-per-week,80,37,69,6,1,7,-1,0.02702702702702703,0.027027027027027025,5.0,5.888888888888889,18,144,0.125
81,adult,hours-per-week,81,43,83,5,1,3,-1,0.02325581395348837,0.02325581395348837,5.0,5.888888888888889,23,172,0.13372093023255813
82,adult,hours-per-week,82,43,81,6,1,8,-1,0.02325581395348837,0.023255813953488372,6.0,7.0,25,166,0.15060240963855423
83,adult,hours-per-week,83,33,66,4,1,8,-1,0.030303030303030304,0.03030303030303031,5.0,6.888888888888889,22,146,0.1506849315068493
84,adult,hours-per-week,84,44,75,9,1,17,-1,0.022727272727272728,0.022727272727272728,4.5,5.25,27,162,0.16666666666666666
85,adult,hours-per-week,85,50,92,7,1,6,-1,0.019999999999999997,0.019999999999999997,5.0,5.888888888888889,26,192,0.13541666666666666
86,adult,hours-per-week,86,47,96,6,1,6,-1,0.02127659574468085,0.021276595744680857,6.0,6.454545454545454,21,202,0.10396039603960396
87,adult,hours-per-week,87,39,85,6,1,4,-1,0.02564102564102564,0.025641025641025647,6.5,7.3,27,180,0.15
88,adult,hours-per-week,88,43,85,6,1,8,-1,0.023255813953488372,0.02325581395348838,4.5,5.625,23,182,0.12637362637362637
89,adult,hours-per-week,89,39,76,7,1,8,-1,0.025641025641025647,0.02564102564102564,5.5,5.9,23,160,0.14375
90,adult,hours-per-week,90,41,74,6,1,6,-1,0.024390243902439025,0.024390243902439025,5.0,5.285714285714286,23,156,0.14743589743589744
91,adult,hours-per-week,91,40,78,6,1,5,-1,0.025,0.025,6.0,6.454545454545454,22,162,0.13580246913580246
92,adult,hours-per-week,92,40,74,5,1,9,-1,0.024999999999999998,0.025,5.5,6.3,18,154,0.11688311688311688
93,adult,hours-per-week,93,44,93,6,1,3,-1,0.02272727272727273,0.022727272727272724,5.5,5.5,27,190,0.14210526315789473
94,adult,hours-per-week,94,48,97,6,1,7,-1,0.020833333333333332,0.020833333333333332,5.0,6.111111111111111,23,200,0.115
95,adult,hours-per-week,95,48,90,5,1,6,-1,0.020833333333333332,0.02083333333333334,5.0,5.888888888888889,24,184,0.13043478260869565
96,adult,hours-per-week,96,47,90,6,1,6,-1,0.02127659574468085,0.02127659574468085,6.0,6.363636363636363,21,194,0.10824742268041238
97,adult,hours-per-week,97,35,78,5,1,4,-1,0.028571428571428567,0.02857142857142857,6.0,7.181818181818182,20,168,0.11904761904761904
98,adult,hours-per-week,98,42,84,5,1,1,-1,0.023809523809523808,0.023809523809523808,5.5,6.625,25,180,0.1388888888888889
99,adult,hours-per-week,99,41,73,6,1,4,-1,0.02439024390243902,0.024390243902439025,5.5,6.4,26,154,0.16883116883116883
,dataset_name,feature_name,tree_id,nodes,edges,diameter,weak_components,strong_components,node_connectivity,mean_hub_score,mean_auth_score,median_degree,mean_degree,depth,num_of_branches,branching_ratio
0,adult,native-country,0,40,76,5,1,6,-1,0.025,0.025,5.5,6.1,29,168,0.17261904761904762
1,adult,native-country,1,49,92,5,1,5,-1,0.02040816326530612,0.02040816326530612,6.0,6.888888888888889,25,188,0.13297872340425532
2,adult,native-country,2,38,78,6,1,4,-1,0.02631578947368421,0.02631578947368421,5.5,6.0,19,168,0.1130952380952381
3,adult,native-country,3,38,76,5,1,3,-1,0.026315789473684216,0.026315789473684206,6.0,7.2727272727272725,22,164,0.13414634146341464
4,adult,native-country,4,45,81,7,1,6,-1,0.022222222222222223,0.022222222222222223,5.5,5.9,25,168,0.1488095238095238
5,adult,native-country,5,45,89,6,1,6,-1,0.022222222222222223,0.02222222222222222,6.0,7.090909090909091,33,186,0.1774193548387097
6,adult,native-country,6,39,74,6,1,3,-1,0.025641025641025647,0.02564102564102564,4.5,6.125,18,160,0.1125
7,adult,native-country,7,39,81,5,1,1,-1,0.025641025641025647,0.025641025641025633,6.5,7.7,27,180,0.15
8,adult,native-country,8,42,90,7,1,9,-1,0.023809523809523808,0.023809523809523808,6.5,7.5,29,192,0.15104166666666666
9,adult,native-country,9,45,82,6,1,8,-1,0.022222222222222227,0.022222222222222223,5.5,6.5,29,172,0.1686046511627907
10,adult,native-country,10,39,77,6,1,9,-1,0.025641025641025647,0.02564102564102564,6.0,7.454545454545454,22,170,0.12941176470588237
11,adult,native-country,11,43,79,5,1,8,-1,0.023255813953488372,0.02325581395348837,6.0,7.181818181818182,24,168,0.14285714285714285
12,adult,native-country,12,44,85,5,1,1,-1,0.022727272727272728,0.022727272727272728,5.5,6.875,24,182,0.13186813186813187
13,adult,native-country,13,43,86,5,1,6,-1,0.023255813953488372,0.02325581395348837,6.0,6.545454545454546,22,178,0.12359550561797752
14,adult,native-country,14,36,80,4,1,4,-1,0.027777777777777783,0.027777777777777776,6.0,6.545454545454546,29,168,0.17261904761904762
15,adult,native-country,15,48,83,7,1,4,-1,0.020833333333333332,0.020833333333333332,5.0,6.666666666666667,30,182,0.16483516483516483
16,adult,native-country,16,43,91,5,1,9,-1,0.02325581395348837,0.02325581395348837,6.0,7.0,29,192,0.15104166666666666
17,adult,native-country,17,53,96,7,1,12,-1,0.018867924528301886,0.018867924528301886,5.5,6.5,34,204,0.16666666666666666
18,adult,native-country,18,56,99,7,1,5,-1,0.017857142857142856,0.017857142857142856,5.0,5.333333333333333,31,206,0.15048543689320387
19,adult,native-country,19,44,73,7,1,12,-1,0.022727272727272724,0.022727272727272728,6.0,6.0,25,156,0.16025641025641027
20,adult,native-country,20,37,68,5,1,9,-1,0.027027027027027025,0.02702702702702702,5.5,7.4,24,152,0.15789473684210525
21,adult,native-country,21,50,94,6,1,3,-1,0.02,0.02,5.5,6.0,24,196,0.12244897959183673
22,adult,native-country,22,42,95,7,1,8,-1,0.023809523809523808,0.023809523809523808,5.5,6.8,26,196,0.1326530612244898
23,adult,native-country,23,46,83,7,1,1,-1,0.021739130434782608,0.021739130434782608,5.0,5.571428571428571,32,168,0.19047619047619047
24,adult,native-country,24,45,73,9,1,5,-1,0.02222222222222222,0.022222222222222223,5.5,5.5,26,156,0.16666666666666666
25,adult,native-country,25,44,72,8,1,10,-1,0.022727272727272724,0.022727272727272728,5.0,5.888888888888889,28,158,0.17721518987341772
26,adult,native-country,26,44,81,6,1,6,-1,0.022727272727272724,0.02272727272727272,5.5,5.8,21,166,0.12650602409638553
27,adult,native-country,27,43,80,6,1,13,-1,0.023255813953488372,0.023255813953488372,5.5,6.6,34,172,0.19767441860465115
28,adult,native-country,28,45,90,6,1,6,-1,0.022222222222222227,0.022222222222222223,6.0,7.181818181818182,34,188,0.18085106382978725
29,adult,native-country,29,47,96,6,1,1,-1,0.021276595744680847,0.02127659574468085,6.5,8.0,21,198,0.10606060606060606
30,adult,native-country,30,48,90,9,1,9,-1,0.020833333333333332,0.020833333333333332,6.0,6.363636363636363,26,192,0.13541666666666666
31,adult,native-country,31,48,78,8,1,8,-1,0.020833333333333332,0.020833333333333332,6.0,6.181818181818182,31,160,0.19375
32,adult,native-country,32,45,89,5,1,8,-1,0.022222222222222223,0.022222222222222223,6.5,7.083333333333333,27,188,0.14361702127659576
33,adult,native-country,33,45,82,7,1,15,-1,0.022222222222222223,0.022222222222222223,6.0,6.363636363636363,27,170,0.1588235294117647
